Param,Prime,Step,Compile Time,Setup Time,Witness Time,Proof Time,Verify Time,Proof Size,Proving Key Size,Verification Key Size,Witness Size
65536,149,30,7.457867781,13.708431529,3.162555266,9.850126379,.007602747,16463,481910448,36193,43461528
65536,151,30,7.282958551,13.865777418,3.168661764,9.956755780,.009056563,16463,481910448,36193,43461528
65536,157,30,7.571992425,16.002568831,3.514424237,10.861113774,.009051062,16463,481910448,36193,43461528
65536,163,30,9.220701384,16.111363190,3.277026073,10.790075983,.009412576,16463,481910448,36193,43461528
65536,167,30,7.848377308,14.785393770,3.518070107,10.779064634,.008127176,16463,481910448,36193,43461528
65536,173,30,8.237287724,14.811143501,3.347091995,11.790369701,.009256138,16463,481910448,36193,43461528
65536,179,30,8.178133474,14.568147332,3.242770602,11.013420560,.008707650,16463,481910448,36193,43461528
65536,181,30,9.112326282,14.505914405,3.358382274,10.260408271,.007627738,16463,481910448,36193,43461528
16,137,40,11.324385080,18.941889570,4.387722286,13.015791475,.007874354,21643,601324848,47673,58388328
16,139,40,10.454108493,20.079333714,4.462997848,13.540050886,.007706909,21643,601324848,47673,58388328
16,149,40,11.338829997,18.965828751,4.618892320,14.210456952,.007494244,21643,601324848,47673,58388328
16,151,40,11.118051956,19.920850804,4.555127095,13.360124905,.007349474,21643,601324848,47673,58388328
16,157,40,10.961838502,19.414037401,4.477311628,12.617845503,.007094308,21643,601324848,47673,58388328
16,163,40,10.821504595,19.133540093,4.603367517,12.439923965,.008983465,21643,601324848,47673,58388328
16,167,40,11.111128484,18.564205094,4.155569120,12.484307225,.007290722,21643,601324848,47673,58388328
16,173,40,10.327335924,18.300728130,4.303916022,12.603745950,.008078279,21643,601324848,47673,58388328
16,179,40,10.576827026,18.313052416,4.383747326,12.438852352,.007196599,21643,601324848,47673,58388328
16,181,40,11.121980636,18.427095123,4.392208234,12.173849186,.007935037,21643,601324848,47673,58388328
256,137,40,11.024761625,18.797961922,4.197157871,12.139367658,.007745358,21643,601324848,47673,58388328
256,139,40,10.479298570,18.523538321,4.662868058,13.145250032,.008263858,21643,601324848,47673,58388328
256,149,40,12.226075292,21.334145510,4.809544903,13.579693381,.008678358,21643,601324848,47673,58388328
256,151,40,11.276261915,20.442781294,4.595190053,13.262294106,.007934682,21643,601324848,47673,58388328
256,157,40,11.070433518,17.752818702,4.218373050,13.259855624,.009118540,21643,601324848,47673,58388328
256,163,40,10.350852111,19.919536381,4.125886022,12.595674493,.007541662,21643,601324848,47673,58388328
256,167,40,10.709178249,18.212609257,4.153662241,12.064248783,.007916723,21643,601324848,47673,58388328
256,173,40,10.134650634,18.355103135,4.246764238,12.054504830,.007876022,21643,601324848,47673,58388328
256,179,40,10.520122978,20.005635978,4.522296130,12.838927781,.009101387,21643,601324848,47673,58388328
256,181,40,10.461929242,21.002321994,4.256466543,13.075170027,.007563986,21643,601324848,47673,58388328
65536,137,40,11.329521290,18.935731041,4.269939728,12.242982765,.010449906,21643,601324848,47673,58388328
65536,139,40,10.676303853,21.007282616,4.193277186,12.640055950,.008650704,21643,601324848,47673,58388328
65536,149,40,11.262433583,19.117154034,4.255982362,13.385742954,.009776040,21643,601324848,47673,58388328
65536,151,40,12.192543177,23.304409475,4.605279409,14.198151743,.010647051,21643,601324848,47673,58388328
65536,157,40,12.139907698,21.223207409,4.610743240,13.373288903,.008871976,21643,601324848,47673,58388328
65536,163,40,11.525884456,19.685519638,4.752362378,12.577534208,.008767274,21643,601324848,47673,58388328
65536,167,40,10.871025459,19.693008874,4.260839675,13.080648019,.008678266,21643,601324848,47673,58388328
65536,173,40,10.811461874,20.750405379,4.645315984,13.398390279,.008332656,21643,601324848,47673,58388328
65536,179,40,12.116672028,20.904940623,4.534318540,13.460782925,.008998685,21643,601324848,47673,58388328
65536,181,40,10.760209691,18.992433883,4.403308976,12.752571120,.009881705,21643,601324848,47673,58388328
16,137,50,13.270166348,22.700943823,5.423459754,14.807962269,.007601337,26823,720739248,59153,73315128
16,139,50,13.799880228,24.045902881,5.440790156,14.615690808,.007910012,26823,720739248,59153,73315128
16,149,50,13.345986581,23.024140791,5.455647242,14.395620463,.009259960,26823,720739248,59153,73315128
16,151,50,12.893439785,21.928515653,5.299706673,14.145407601,.009374256,26823,720739248,59153,73315128
16,157,50,12.662153082,22.219853806,5.241502254,14.222133224,.007185015,26823,720739248,59153,73315128
16,163,50,12.663863407,22.179610119,5.243138651,15.196591124,.007916861,26823,720739248,59153,73315128
16,167,50,13.063722975,23.266882475,5.218263842,14.429705028,.008089728,26823,720739248,59153,73315128
16,173,50,12.672520967,22.294924566,5.213796852,14.086318735,.007184283,26823,720739248,59153,73315128
16,179,50,12.929373488,22.210727997,5.237072068,14.063298275,.007486544,26823,720739248,59153,73315128
16,181,50,12.713741447,21.921587043,5.291688288,14.260375325,.007585544,26823,720739248,59153,73315128
256,137,50,12.696047536,22.022677502,5.193307626,14.118990242,.007997597,26823,720739248,59153,73315128
256,139,50,12.823210079,22.231347258,5.194475941,14.864057233,.008242057,26823,720739248,59153,73315128
256,149,50,13.243800729,21.738519564,5.337194383,14.086203779,.008264807,26823,720739248,59153,73315128
256,151,50,12.621339105,22.511400185,5.276294838,14.331007144,.008976192,26823,720739248,59153,73315128
256,157,50,13.419014158,22.437707843,5.300397022,14.265127081,.007942527,26823,720739248,59153,73315128
256,163,50,12.501571274,23.687239545,5.360609849,14.673441129,.008255094,26823,720739248,59153,73315128
256,167,50,13.647011711,22.947158693,5.521254339,15.313917187,.008515047,26823,720739248,59153,73315128
256,173,50,13.869093419,23.053867576,5.340000650,14.509831585,.008826246,26823,720739248,59153,73315128
256,179,50,13.975819375,22.732375213,5.326143862,14.647418935,.008172575,26823,720739248,59153,73315128
256,181,50,13.053876955,22.170622576,5.281899792,14.251257599,.009104723,26823,720739248,59153,73315128
65536,137,50,13.147433031,22.073515134,5.331258445,14.350776932,.009274606,26823,720739248,59153,73315128
65536,139,50,13.278705352,22.040497617,5.292284864,15.014839168,.010593746,26823,720739248,59153,73315128
65536,149,50,13.235097205,22.657723423,5.508654777,15.272287327,.009189140,26823,720739248,59153,73315128
65536,151,50,13.408547232,22.774815875,5.234264221,15.154895534,.008660307,26823,720739248,59153,73315128
65536,157,50,12.878447663,23.338786233,5.343572405,14.283287945,.008795442,26823,720739248,59153,73315128
65536,163,50,13.629610376,21.794715058,5.262264858,14.402266368,.009427728,26823,720739248,59153,73315128
65536,167,50,12.900089982,21.796055447,5.218800797,14.323483517,.008691809,26823,720739248,59153,73315128
65536,173,50,12.649878331,22.135182723,5.139588436,14.157380678,.009441585,26823,720739248,59153,73315128
65536,179,50,12.542284722,23.256201658,5.139640867,14.676145622,.009240575,26823,720739248,59153,73315128
65536,181,50,14.337700807,26.039901953,5.632039631,16.671949014,.008732692,26823,720739248,59153,73315128
16,137,60,17.068410139,29.902859673,6.556751595,20.655054542,.007690124,32003,974382576,70633,88243328
16,139,60,16.548882599,29.414767162,6.706992732,21.056440591,.007538353,32003,974382576,70633,88243328
16,149,60,16.014534892,29.111762778,6.308988482,20.518680110,.009239003,32003,974382576,70633,88243328
16,151,60,16.907243588,29.375600973,6.553970180,20.602813280,.008219010,32003,974382576,70633,88243328
16,157,60,16.774011523,28.754498048,6.658667062,20.756414963,.008105170,32003,974382576,70633,88243328
16,163,60,16.407109470,28.852631597,6.672102200,21.290457411,.008682627,32003,974382576,70633,88243328
16,167,60,16.682364718,28.609174459,6.514298477,21.165244496,.008615790,32003,974382576,70633,88243328
16,173,60,16.354642548,28.783756421,6.481495922,21.292756585,.008792213,32003,974382576,70633,88243328
16,179,60,16.865055012,28.970986378,6.919982226,20.816944358,.008849226,32003,974382576,70633,88243328
16,181,60,16.921454673,29.315604469,6.545999069,20.834932548,.007635789,32003,974382576,70633,88243328
256,137,60,16.738582231,28.845390109,6.589053624,20.343031644,.008868920,32003,974382576,70633,88243328
256,139,60,16.388618739,28.821404681,6.479760521,21.027313896,.009649713,32003,974382576,70633,88243328
256,149,60,18.344399857,29.253913492,6.512386724,20.467420728,.009227103,32003,974382576,70633,88243328
256,151,60,16.649308646,29.630612488,6.817415006,21.932931527,.008818733,32003,974382576,70633,88243328
256,157,60,18.832922613,31.468230024,7.066109345,22.976795649,.009656662,32003,974382576,70633,88243328
256,163,60,18.610125932,34.392276029,7.660698185,24.058045312,.009751485,32003,974382576,70633,88243328
256,167,60,17.484089310,33.001006662,7.251296977,24.476586506,.010096893,32003,974382576,70633,88243328
256,173,60,20.766250946,33.504969327,6.735597423,22.484334485,.013716761,32003,974382576,70633,88243328
256,179,60,19.008514031,31.076692171,7.109696738,22.070505911,.008460863,32003,974382576,70633,88243328
256,181,60,18.636860019,33.485963947,7.214290134,24.587806497,.011371409,32003,974382576,70633,88243328
65536,137,60,21.612608206,35.747906368,7.278346518,21.559012977,.010790089,32003,974382576,70633,88243328
65536,139,60,16.944458083,31.313552623,7.022652549,23.911507921,.010888895,32003,974382576,70633,88243328
65536,149,60,18.371141914,30.353329932,7.371748292,21.899776312,.010560035,32003,974382576,70633,88243328
65536,151,60,16.233124595,29.662468215,6.579444941,23.855840432,.010667959,32003,974382576,70633,88243328
65536,157,60,17.257095292,32.397300986,6.378172615,20.315405535,.011482879,32003,974382576,70633,88243328
65536,163,60,15.779059222,27.970130152,6.403960602,20.009231400,.009413966,32003,974382576,70633,88243328
65536,167,60,15.955222566,27.844106306,6.387646447,19.888479968,.011052475,32003,974382576,70633,88243328
65536,173,60,15.931631721,27.937169463,6.332420857,19.968023178,.009663554,32003,974382576,70633,88243328
65536,179,60,16.530159461,28.121426445,6.566601373,19.931784624,.033349634,32003,974382576,70633,88243328
65536,181,60,15.797991349,27.989522316,6.407744784,20.014629393,.009692948,32003,974382576,70633,88243328
16,137,70,18.531924598,31.728363677,7.413204130,22.203432816,.009658153,37183,1093812976,82113,103172128
16,139,70,18.462526209,31.990802040,7.536054628,22.326168812,.008307262,37183,1093812976,82113,103172128
16,149,70,18.584178429,31.831321176,7.426159570,22.565376714,.008487333,37183,1093812976,82113,103172128
16,151,70,18.377863143,32.142853558,7.505414631,22.098940896,.009448826,37183,1093812976,82113,103172128
16,157,70,18.535539801,31.980636583,7.544257126,21.899840848,.008772057,37183,1093812976,82113,103172128
16,163,70,18.551246251,31.649684334,7.543256229,21.893204550,.008368343,37183,1093812976,82113,103172128
16,167,70,18.505931645,31.956795612,7.424150573,22.047994500,.008560222,37183,1093812976,82113,103172128
16,173,70,18.620957924,31.874690252,7.443106852,22.307834998,.008066072,37183,1093812976,82113,103172128
16,179,70,18.413750954,32.144689747,7.481792900,22.229548822,.008499650,37183,1093812976,82113,103172128
16,181,70,18.596582389,31.903390559,7.426431085,22.120993649,.008981042,37183,1093812976,82113,103172128
256,137,70,18.466927057,32.084356964,7.502887674,22.059070945,.008844087,37183,1093812976,82113,103172128
256,139,70,18.621086328,32.074296469,7.451161623,22.020946498,.009802375,37183,1093812976,82113,103172128
256,149,70,18.448237665,31.697490643,7.637946232,21.894785357,.010263574,37183,1093812976,82113,103172128
256,151,70,18.369051823,31.917972569,7.444093429,21.978621359,.009318851,37183,1093812976,82113,103172128
256,157,70,18.472906777,31.692134369,7.476461722,21.942670007,.008618943,37183,1093812976,82113,103172128
256,163,70,18.587944068,32.184447645,7.486019737,22.053831563,.008752700,37183,1093812976,82113,103172128
256,167,70,18.622706499,31.868360179,7.456926746,22.220852168,.009175529,37183,1093812976,82113,103172128
256,173,70,18.586818032,31.945069831,7.620203664,21.964997648,.009033058,37183,1093812976,82113,103172128
256,179,70,18.482474446,31.913164154,7.475679427,22.285431987,.010302689,37183,1093812976,82113,103172128
256,181,70,20.303964832,31.644673185,7.697915588,22.181218805,.009901703,37183,1093812976,82113,103172128
65536,137,70,18.459117457,32.187319862,7.388467151,22.648792076,.009966059,37183,1093812976,82113,103172128
65536,139,70,18.477788788,32.034151116,7.439708253,22.523750288,.011354850,37183,1093812976,82113,103172128
65536,149,70,18.475461557,31.932508092,7.342532167,22.164654226,.009804705,37183,1093812976,82113,103172128
65536,151,70,18.585361200,31.953347029,7.410096446,22.165770468,.012696575,37183,1093812976,82113,103172128
65536,157,70,18.259900877,31.442673218,7.540500587,22.045817809,.011045572,37183,1093812976,82113,103172128
65536,163,70,18.705216766,33.200744534,7.657915874,23.475014039,.009997927,37183,1093812976,82113,103172128
65536,167,70,19.187233493,32.839499712,7.957635714,22.391165466,.010786151,37183,1093812976,82113,103172128
65536,173,70,18.334350109,31.661827114,7.589362557,22.179624631,.009885452,37183,1093812976,82113,103172128
65536,179,70,18.444943487,31.789215109,7.322057671,21.875223653,.010542431,37183,1093812976,82113,103172128
65536,181,70,18.310354614,31.666112638,7.533606671,22.096441898,.010993395,37183,1093812976,82113,103172128
16,137,80,21.436370194,36.028109957,8.889984423,25.225407761,.008388576,42363,1213243376,93593,118100928
16,139,80,22.696880426,37.887006172,8.940306178,28.591933419,.010673205,42363,1213243376,93593,118100928
16,149,80,25.154432588,38.856119930,9.509021236,28.545646435,.009400905,42363,1213243376,93593,118100928
16,151,80,24.302336089,36.778443567,8.491297625,24.582287705,.010885088,42363,1213243376,93593,118100928
16,157,80,21.136148282,36.066498985,8.649299865,24.096110972,.009081471,42363,1213243376,93593,118100928
16,163,80,21.348144427,36.279411372,9.531813105,28.593485060,.009301331,42363,1213243376,93593,118100928
16,167,80,25.584434685,42.487593608,9.526899427,27.952806847,.012959717,42363,1213243376,93593,118100928
16,173,80,26.346756893,41.312154936,9.564268196,27.035468844,.010650689,42363,1213243376,93593,118100928
16,179,80,24.994952026,41.700982789,9.429319025,27.467953422,.009233144,42363,1213243376,93593,118100928
16,181,80,24.758432192,42.196357494,9.545307045,28.171431797,.009060345,42363,1213243376,93593,118100928
256,137,80,25.288144778,46.386004266,10.431721196,30.826068621,.011640291,42363,1213243376,93593,118100928
256,139,80,28.873964985,48.663848299,10.132789879,32.035542432,.013861254,42363,1213243376,93593,118100928
256,149,80,33.506348405,49.949186156,9.996908540,32.426225535,.011018776,42363,1213243376,93593,118100928
256,151,80,28.310514156,45.740986257,10.317192463,29.087725087,.010998077,42363,1213243376,93593,118100928
256,157,80,27.116800842,46.008508186,10.123839190,29.111487973,.011030236,42363,1213243376,93593,118100928
256,163,80,26.237650637,44.572616562,11.886508224,30.787237155,.011538374,42363,1213243376,93593,118100928
256,167,80,29.755041748,47.088440512,9.629751996,29.666393023,.010576729,42363,1213243376,93593,118100928
256,173,80,31.428018837,47.059240806,10.154718691,29.466913787,.010506266,42363,1213243376,93593,118100928
256,179,80,29.325602514,48.885730500,11.672746616,31.921767140,.013224138,42363,1213243376,93593,118100928
256,181,80,29.353901945,48.030945459,9.604698374,28.921918138,.010037862,42363,1213243376,93593,118100928
65536,137,80,27.129164242,42.880780930,9.622818527,28.591711920,.014002005,42363,1213243376,93593,118100928
65536,139,80,27.269012807,42.664909077,9.376517113,28.479157244,.012810328,42363,1213243376,93593,118100928
65536,149,80,27.040688670,43.219688697,9.710749686,27.723505058,.013250026,42363,1213243376,93593,118100928
65536,151,80,27.310217057,40.750152095,9.709571575,28.261919049,.012833986,42363,1213243376,93593,118100928
65536,157,80,27.019246830,38.715917392,8.912222166,28.054342849,.012481972,42363,1213243376,93593,118100928
65536,163,80,26.809806988,41.634518677,9.462338927,28.088635202,.012779884,42363,1213243376,93593,118100928
65536,167,80,26.998555847,40.841761711,9.571339341,26.020438428,.012983679,42363,1213243376,93593,118100928
65536,173,80,25.439501314,40.974096028,9.719333299,29.005764879,.012627835,42363,1213243376,93593,118100928
65536,179,80,26.483559847,41.507946331,9.421895825,28.109286103,.012866423,42363,1213243376,93593,118100928
65536,181,80,25.741236246,42.489226892,9.825200398,28.411344675,.012863664,42363,1213243376,93593,118100928
16,137,90,30.574894025,48.408736296,10.986845622,31.110831362,.009140543,47543,1332673776,105073,133029728
16,139,90,27.468161737,42.942400329,10.673158082,30.387253348,.011278518,47543,1332673776,105073,133029728
16,149,90,30.248647270,43.594709941,9.950331266,30.198820428,.010750477,47543,1332673776,105073,133029728
16,151,90,30.734580570,46.459211264,10.789281203,29.788708540,.011959931,47543,1332673776,105073,133029728
16,157,90,28.029398936,43.746419436,10.540358139,28.496025664,.009124174,47543,1332673776,105073,133029728
16,163,90,26.652579398,42.740438944,10.140465521,27.540803248,.008720716,47543,1332673776,105073,133029728
16,167,90,25.862008096,42.130064574,10.200694639,28.107445121,.009441098,47543,1332673776,105073,133029728
16,173,90,24.777227528,41.246691624,10.277731901,29.194276094,.009320266,47543,1332673776,105073,133029728
16,179,90,25.961900081,41.919470770,10.129666039,28.777263041,.009202650,47543,1332673776,105073,133029728
16,181,90,25.405888785,41.470363788,9.839049777,27.669044611,.009811329,47543,1332673776,105073,133029728
256,137,90,25.717613722,41.020196824,10.031129830,27.783858333,.010129340,47543,1332673776,105073,133029728
256,139,90,25.444665085,41.494080676,9.888071223,27.650569928,.010338551,47543,1332673776,105073,133029728
256,149,90,25.230668181,40.975343569,9.747387271,26.991831971,.009891452,47543,1332673776,105073,133029728
256,151,90,25.678753273,42.717454933,10.024108731,26.885185938,.010456912,47543,1332673776,105073,133029728
256,157,90,25.101361888,39.853410115,9.607945269,26.217758205,.011051176,47543,1332673776,105073,133029728
256,163,90,23.807271736,39.357279776,9.612237401,27.596517852,.009852418,47543,1332673776,105073,133029728
256,167,90,27.919343191,41.584976581,9.764872290,26.534969121,.010512212,47543,1332673776,105073,133029728
256,173,90,24.290481980,39.604141591,9.606571109,26.609801132,.009187753,47543,1332673776,105073,133029728
256,179,90,24.132007157,39.868447983,9.628726357,26.649919860,.009638269,47543,1332673776,105073,133029728
256,181,90,24.204925509,39.921978034,9.663383098,26.614547491,.010982889,47543,1332673776,105073,133029728
65536,137,90,24.077409232,39.638788163,9.613940297,27.582268298,.011926557,47543,1332673776,105073,133029728
65536,139,90,24.194826452,39.595772372,9.757669305,26.342563998,.012124809,47543,1332673776,105073,133029728
65536,149,90,24.024435091,39.747611744,9.715695938,27.265905913,.012628900,47543,1332673776,105073,133029728
65536,151,90,24.273575416,39.848475888,9.679958959,26.294834405,.011006053,47543,1332673776,105073,133029728
65536,157,90,24.266597855,39.842220955,9.593212216,26.587776479,.012807324,47543,1332673776,105073,133029728
65536,163,90,24.282332070,39.648020161,9.768452670,26.143379844,.011943114,47543,1332673776,105073,133029728
65536,167,90,24.100955007,41.070378843,9.923005555,26.711510313,.013176336,47543,1332673776,105073,133029728
65536,173,90,24.491044865,39.893048145,9.599104902,26.618991319,.011069986,47543,1332673776,105073,133029728
65536,179,90,24.477545357,39.690728693,9.865427604,26.400719996,.011538069,47543,1332673776,105073,133029728
65536,181,90,24.330786379,39.531986171,9.860571195,26.265339030,.011038991,47543,1332673776,105073,133029728
16,137,100,27.055071500,43.764905488,10.791921316,28.694980552,.009277886,52723,1452104176,116553,147958528
16,139,100,27.708425725,43.428383782,10.859079629,29.291958755,.009667448,52723,1452104176,116553,147958528
16,149,100,27.124690967,43.786409593,10.711010669,28.423651267,.009560820,52723,1452104176,116553,147958528
16,151,100,27.211728105,43.803463881,10.907360474,28.419686822,.009596308,52723,1452104176,116553,147958528
16,157,100,27.441998756,43.842615623,10.749285890,28.461817308,.009584016,52723,1452104176,116553,147958528
16,163,100,27.129197670,43.630211838,10.814061632,28.191817230,.010135835,52723,1452104176,116553,147958528
16,167,100,27.483410051,43.756183119,10.821597388,28.701331993,.009770789,52723,1452104176,116553,147958528
16,173,100,27.020434102,43.915881142,10.685159549,28.559385905,.009798238,52723,1452104176,116553,147958528
16,179,100,27.307944629,43.953434273,10.761517329,28.352047170,.009157799,52723,1452104176,116553,147958528
16,181,100,27.150450336,43.349568068,10.841355132,28.257204479,.009442066,52723,1452104176,116553,147958528
256,137,100,27.043306157,43.921660061,10.726108227,28.619736627,.011360301,52723,1452104176,116553,147958528
256,139,100,27.194890932,43.592969768,10.806999625,28.288934652,.011066829,52723,1452104176,116553,147958528
256,149,100,27.467119124,43.658085801,10.950751875,28.920181448,.010126897,52723,1452104176,116553,147958528
256,151,100,27.505533717,43.482742795,10.892104316,28.383476964,.010025585,52723,1452104176,116553,147958528
256,157,100,27.472084500,43.741947562,10.746096231,28.593020333,.011125918,52723,1452104176,116553,147958528
256,163,100,27.149961048,43.584820907,10.775235908,29.130828161,.011753826,52723,1452104176,116553,147958528
256,167,100,27.284709617,43.969127005,10.756661102,28.392973178,.010964171,52723,1452104176,116553,147958528
256,173,100,27.560448187,43.775811922,10.886098995,28.590948657,.010623194,52723,1452104176,116553,147958528
256,179,100,27.471711246,43.686181563,10.687719440,28.484012672,.010174045,52723,1452104176,116553,147958528
256,181,100,27.618557776,43.401778403,10.743507414,28.610946674,.010976044,52723,1452104176,116553,147958528
65536,137,100,27.235490208,43.589424911,10.686056467,28.530788932,.011951708,52723,1452104176,116553,147958528
65536,139,100,27.387571685,43.537320797,10.741664927,29.165463803,.012791243,52723,1452104176,116553,147958528
65536,149,100,27.740719105,43.996272869,10.646881626,29.459197942,.013222396,52723,1452104176,116553,147958528
65536,151,100,27.610459361,43.509591880,10.795593047,28.681522855,.012310149,52723,1452104176,116553,147958528
65536,157,100,27.484011194,43.784468718,10.698394613,28.514317019,.013514499,52723,1452104176,116553,147958528
65536,163,100,27.498906558,43.507103525,10.827248008,28.432384699,.012727510,52723,1452104176,116553,147958528
65536,167,100,27.188618604,43.788438989,10.708990350,29.001976025,.012755830,52723,1452104176,116553,147958528
65536,173,100,27.365286184,43.465612998,10.740785890,28.342483384,.011481665,52723,1452104176,116553,147958528
65536,179,100,27.407794033,43.623725699,10.695694271,29.124184130,.013560149,52723,1452104176,116553,147958528
65536,181,100,27.272059541,43.793908397,10.841976108,28.625693658,.012461784,52723,1452104176,116553,147958528
